subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,pressure_hpa,altitude_m
25,nurul,2026-06-02,16:42:10.339000,2302069795.0,7339.0,0.3252,-1.00732,0.20435,30.618,36.13,15.023,-0.63965,0.17773,1.2229,9.618,-42.947,-61.763,1005.1,68.082
25,nurul,2026-06-02,16:42:10.539000,2302069995.0,7539.0,0.51147,-0.60376,-0.1355,5.076,-67.412,-42.908,-0.42139,0.13623,1.38159,-98.58,30.794,94.908,1005.1,68.082
25,nurul,2026-06-02,16:42:10.739000,2302070195.0,7739.0,0.67725,-0.60767,0.27417,146.817,-200.298,78.588,-0.67163,0.21875,1.44385,-19.534,-20.29,177.71,1005.1,68.082
25,nurul,2026-06-02,16:42:11.139000,2302070595.0,8139.0,0.60742,-0.80273,-0.25317,-7.748,9.099,-15.13,-0.37793,0.26074,1.34155,3.489,0.374,0.84,1005.1,68.082
25,nurul,2026-06-02,16:42:11.339000,2302070795.0,8339.0,0.71777,-0.69604,-0.35107,22.366,-51.901,6.832,-0.38281,0.2666,1.30493,-7.687,-2.679,10.527,1005.11,68.019
25,nurul,2026-06-02,16:42:11.539000,2302070995.0,8539.0,0.55176,-0.74585,-0.28101,40.58,-45.939,38.969,-0.35327,0.27075,1.2666,-4.55,8.748,12.069,1005.11,68.019
25,nurul,2026-06-02,16:42:11.739000,2302071195.0,8739.0,0.50171,-0.82446,-0.12964,7.985,-9.733,-3.107,-0.37891,0.24756,1.29077,14.817,-19.45,14.099,1005.11,68.019
25,nurul,2026-06-02,16:42:11.939000,2302071395.0,7939.0,0.40527,-0.8855,-0.29663,-5.626,20.198,-12.443,-0.49927,0.29419,1.28955,1.206,-33.473,15.229,1005.1,68.082
25,nurul,2026-06-02,16:42:12.139000,2302071595.0,9139.0,0.7981,-0.97656,-0.5271,-8.641,53.931,-22.863,-0.41235,0.31763,1.23193,-11.458,-3.282,-25.802,1005.11,68.019
25,nurul,2026-06-02,16:42:12.339000,2302071795.0,9339.0,0.77026,-0.72192,-0.13501,1.031,98.237,-7.992,-0.46021,0.13794,1.52319,58.542,-92.412,-73.71,1005.1,68.063
25,nurul,2026-06-02,16:42:12.539000,2302071995.0,9539.0,0.69482,-0.88696,-0.10498,-20.802,27.763,-30.885,-0.52734,-0.02563,1.37939,40.374,-15.053,2.87,1005.1,68.063
25,nurul,2026-06-02,16:42:12.739000,2302072195.0,9739.0,0.68506,-0.71997,0.2019,-5.405,4.863,-29.969,-0.38916,0.12012,1.44897,-33.885,25.603,43.695,1005.1,68.063
