subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,pressure_hpa,altitude_m,label
6,taufik,5/20/2026,5:18:11 PM,1181030028,699572,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.81,87.298,berdiri
6,taufik,5/20/2026,5:18:11 PM,1181030228,699772,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.81,87.298,berdiri
6,taufik,5/20/2026,5:18:11 PM,1181030428,699972,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.81,87.298,berdiri
6,taufik,5/20/2026,5:18:11 PM,1181030628,701172,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.83,87.153,berdiri
6,taufik,5/20/2026,5:18:11 PM,1181030828,700372,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.82,87.172,berdiri
6,taufik,5/20/2026,5:18:12 PM,1181031028,700572,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.82,87.172,berdiri
6,taufik,5/20/2026,5:18:12 PM,1181031228,700772,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.82,87.172,berdiri
6,taufik,5/20/2026,5:18:12 PM,1181031428,700972,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.82,87.172,berdiri
6,taufik,5/20/2026,5:18:12 PM,1181031628,702172,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.81,87.313,berdiri
6,taufik,5/20/2026,5:18:12 PM,1181031828,701372,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.83,87.153,berdiri
6,taufik,5/20/2026,5:18:13 PM,1181032028,701572,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.83,87.153,berdiri
6,taufik,5/20/2026,5:18:13 PM,1181032228,701772,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.83,87.153,berdiri
6,taufik,5/20/2026,5:18:13 PM,1181032428,701972,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.83,87.153,berdiri
6,taufik,5/20/2026,5:18:13 PM,1181032628,703172,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.84,87.018,berdiri
6,taufik,5/20/2026,5:18:13 PM,1181032828,702372,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.81,87.313,berdiri
6,taufik,5/20/2026,5:18:14 PM,1181033028,702572,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.81,87.313,berdiri
6,taufik,5/20/2026,5:18:14 PM,1181033228,702772,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.81,87.313,berdiri
6,taufik,5/20/2026,5:18:14 PM,1181033428,702972,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.81,87.313,berdiri
6,taufik,5/20/2026,5:18:14 PM,1181033628,704172,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.82,87.219,berdiri
6,taufik,5/20/2026,5:18:14 PM,1181033828,703372,0.896,-0.16699,0.55493,-8.977,8.504,9.496,0.86621,-0.18286,0.49634,-26.053,1.443,-7.527,1002.84,87.018,berdiri
